sentence_id,token,tag
136,FactSet,B-TOOL
136,.,O
137,Proficient,O
137,in,O
137,Tax,B-SKILL
137,Planning,I-SKILL
137,and,O
137,Audit,B-SKILL
137,services,I-SKILL
137,with,O
137,BlackRock,B-TOOL
137,Aladdin,I-TOOL
137,.,O
138,Skilled,O
138,in,O
138,Mergers,B-SKILL
138,and,O
138,Acquisitions,B-SKILL
138,Analysis,I-SKILL
138,with,O
138,QuickBooks,B-TOOL
138,and,O
138,Excel,B-TOOL
138,.,O
139,Experienced,O
139,in,O
139,Regulatory,B-SKILL
139,Compliance,I-SKILL
139,and,O
139,Anti-Money,B-SKILL
139,Laundering,I-SKILL
139,utilizing,O
139,Thomson,B-TOOL
139,Reuters,I-TOOL
139,Eikon,I-TOOL
139,.,O
140,Knowledge,O
140,of,O
140,Financial,B-SKILL
140,Statement,I-SKILL
140,Analysis,I-SKILL
140,and,O
140,Ratio,B-SKILL
140,Analysis,I-SKILL
140,using,O
140,Tableau,B-TOOL
140,and,O
140,Excel,B-TOOL
140,.,O
141,Familiar,O
141,with,O
141,Wealth,B-SKILL
141,Management,I-SKILL
141,and,O
141,Estate,B-SKILL
141,Planning,I-SKILL
141,with,O
141,SAP,B-TOOL
141,ERP,I-TOOL
141,.,O
142,Proficiency,O
142,in,O
142,IFRS,B-SKILL
142,Standards,I-SKILL
142,and,O
142,GAAP,B-SKILL
142,Accounting,I-SKILL
142,using,O
142,Moodyâ€™s,B-TOOL
142,Analytics,I-TOOL
142,.,O
143,Skilled,O
143,in,O
143,Budget,B-SKILL
143,Forecasting,I-SKILL
143,and,O
143,Financial,B-SKILL
143,Reporting,I-SKILL
143,with,O
143,Power,B-TOOL
143,BI,I-TOOL
143,.,O
144,Experienced,O
144,in,O
144,Capital,B-SKILL
144,Structure,I-SKILL
144,Optimization,I-SKILL
144,and,O
144,Market,B-SKILL
144,Risk,I-SKILL
144,Assessment,I-SKILL
144,using,O
144,FactSet,B-TOOL
144,.,O
145,Knowledgeable,O
145,in,O
145,Tax,B-SKILL
145,Planning,I-SKILL
145,and,O
145,Audit,B-SKILL
145,services,I-SKILL
145,with,O
145,BlackRock,B-TOOL
145,Aladdin,I-TOOL
145,.,O
146,Familiar,O
146,with,O
146,Mergers,B-SKILL
146,and,O
146,Acquisitions,B-SKILL
146,Analysis,I-SKILL
146,utilizing,O
146,Morningstar,B-TOOL
146,Direct,I-TOOL
146,.,O
147,Experienced,O
147,in,O
147,Derivatives,B-SKILL
147,Trading,I-SKILL
147,and,O
147,Hedging,B-SKILL
147,Strategies,I-SKILL
147,with,O
147,IBM,B-TOOL
147,Cognos,I-TOOL
147,Analytics,I-TOOL
147,.,O
148,Knowledge,O
148,of,O
148,Corporate,B-SKILL
148,Finance,I-SKILL
148,and,O
148,Portfolio,B-SKILL
148,Optimization,I-SKILL
148,using,O
148,MarketAxess,B-TOOL
148,.,O
149,Proficient,O
149,in,O
149,Time,B-SKILL
149,Series,I-SKILL
149,Analysis,I-SKILL
149,and,O
149,Quantitative,B-SKILL
149,Finance,I-SKILL
149,with,O
149,Tradeweb,B-TOOL
149,.,O
150,Skilled,O
150,in,O
150,Venture,B-SKILL
150,Capital,I-SKILL
150,Analysis,I-SKILL
150,and,O
150,Financial,B-SKILL
150,Modeling,I-SKILL
150,in,O
150,Excel,B-TOOL
150,.,O
151,Skilled,B-SKILL
151,in,O
151,patient,B-SKILL
151,care,I-SKILL
151,and,O
151,wound,B-SKILL
151,care,I-SKILL
151,with,O
151,5,B-EXP
151,years,I-EXP
151,experience,I-EXP
151,.,O
152,Proficient,B-SKILL
152,in,O
152,medical,B-SKILL
152,terminology,I-SKILL
152,and,O
152,anatomy,B-SKILL
152,with,O
152,knowledge,O
152,of,O
152,pharmacology,B-SKILL
152,.,O
153,Experienced,O
153,in,O
153,nursing,B-SKILL
153,procedures,I-SKILL
153,and,O
153,vital,B-SKILL
153,signs,I-SKILL
153,monitoring,I-SKILL
153,for,O
153,over,O
153,3,B-EXP
153,years,I-EXP
153,.,O
154,Specialized,O
154,in,O
154,oncology,B-SKILL
154,nursing,I-SKILL
154,with,O
154,expertise,O
154,in,O
154,pediatric,B-SKILL
154,care,I-SKILL
154,.,O
155,Skilled,B-SKILL
155,in,O
155,mental,B-SKILL
155,health,I-SKILL
155,counseling,I-SKILL
155,and,O
155,psychiatric,B-SKILL
155,nursing,I-SKILL
155,.,O
156,Proficient,B-SKILL
156,in,O
156,physical,B-SKILL
156,therapy,I-SKILL
156,and,O
156,rehabilitation,B-SKILL
156,techniques,I-SKILL
156,for,O
156,post/O-surgical,O
156,patients,O
156,.,O
157,Experienced,O
157,in,O
157,radiology,B-SKILL
157,procedures,I-SKILL
157,and,O
157,diagnostic,B-SKILL
157,imaging,I-SKILL
157,with,O
157,4,B-EXP
157,years,I-EXP
157,experience,I-EXP
157,.,O
158,Knowledgeable,O
158,in,O
158,healthcare,B-SKILL
158,data,I-SKILL
158,analysis,I-SKILL
158,and,O
158,electronic,B-SKILL
158,health,I-SKILL
158,records,I-SKILL
158,management,I-SKILL
158,.,O
159,Skilled,B-SKILL
159,in,O
159,pharmacology,B-SKILL
159,and,O
159,medication,B-SKILL
159,administration,I-SKILL
159,with,O
159,expertise,O
159,in,O
159,IV,B-SKILL
159,therapy,I-SKILL
159,.,O
160,Proficient,B-SKILL
160,in,O
160,public,B-SKILL
160,health,I-SKILL
160,promotion,I-SKILL
160,and,O
160,nutrition,B-SKILL
160,counseling,I-SKILL
160,for,O
160,chronic,B-SKILL
160,disease,I-SKILL
160,management,I-SKILL
160,.,O
161,Specialized,O
161,in,O
161,obstetrics,B-SKILL
161,and,O
161,gynecology,B-SKILL
161,with,O
161,6,B-EXP
161,years,I-EXP
161,of,O
161,experience,I-EXP
161,.,O
162,Experienced,O
162,in,O
162,geriatric,B-SKILL
162,care,I-SKILL
162,and,O
162,diabetic,B-SKILL
162,care,I-SKILL
162,for,O
162,over,O
162,5,B-EXP
162,years,I-EXP
162,.,O
163,Skilled,B-SKILL
163,in,O
163,healthcare,B-SKILL
163,policy,I-SKILL
163,and,O
163,medical,B-SKILL
163,ethics,I-SKILL
163,with,O
163,a,O
163,focus,O
163,on,O
163,patient,B-SKILL
163,safety,I-SKILL
163,.,O
164,Proficient,B-SKILL
164,in,O
164,surgical,B-SKILL
164,assistance,I-SKILL
164,and,O
164,operating,B-SKILL
164,room,I-SKILL
164,protocols,I-SKILL
164,for,O
164,advanced,B-SKILL
164,cardiac,I-SKILL
164,life,I-SKILL
164,support,I-SKILL
164,procedures,I-SKILL
164,.,O
165,Knowledgeable,O
165,in,O
165,telemedicine,B-SKILL
165,and,O
165,health,B-SKILL
165,informatics,I-SKILL
165,with,O
165,expertise,O
165,in,O
165,quality,B-SKILL
165,improvement,I-SKILL
165,.,O
166,Experienced,O
166,in,O
166,laboratory,B-SKILL
166,testing,I-SKILL
166,and,O
166,blood,B-SKILL
166,collection,I-SKILL
166,with,O
166,a,O
166,strong,O
166,background,O
166,in,O
166,epidemiology,B-SKILL
166,.,O
167,Skilled,B-SKILL
167,in,O
167,speech,B-SKILL
167,therapy,I-SKILL
167,and,O
167,rehabilitation,B-SKILL
167,techniques,I-SKILL
167,for,O
167,post/O-stroke,O
167,patients,O
167,.,O
168,Proficient,B-SKILL
168,in,O
168,mental,B-SKILL
168,health,I-SKILL
168,counseling,I-SKILL
168,and,O
168,psychiatric,B-SKILL
168,nursing,I-SKILL
168,with,O
168,a,O
168,focus,O
168,on,O
168,rehabilitation,B-SKILL
168,therapy,I-SKILL
168,.,O
169,Specialized,O
169,in,O
169,radiology,B-SKILL
169,procedures,I-SKILL
169,and,O
169,diagnostic,B-SKILL
169,imaging,I-SKILL
169,with,O
169,a,O
169,strong,O
169,background,O
169,in,O
169,pathology,B-SKILL
169,.,O
170,Experienced,O
170,in,O
170,healthcare,B-SKILL
170,data,I-SKILL
170,analysis,I-SKILL
170,and,O
170,electronic,B-SKILL
170,health,I-SKILL
170,records,I-SKILL
170,management,I-SKILL
170,for,O
170,over,O
170,4,B-EXP
170,years,I-EXP
170,.,O
171,Knowledgeable,O
171,in,O
171,pharmacology,B-SKILL
171,and,O
171,medication,B-SKILL
171,administration,I-SKILL
171,with,O
171,expertise,O
171,in,O
171,IV,B-SKILL
171,therapy,I-SKILL
171,.,O
172,Skilled,B-SKILL
172,in,O
172,public,B-SKILL
172,health,I-SKILL
172,promotion,I-SKILL
172,and,O
172,nutrition,B-SKILL
172,counseling,I-SKILL
172,for,O
172,chronic,B-SKILL
172,disease,I-SKILL
172,management,I-SKILL
172,.,O
173,Proficient,B-SKILL
173,in,O
173,obstetrics,B-SKILL
173,and,O
173,gynecology,B-SKILL
173,with,O
173,4,B-EXP
173,years,I-EXP
173,of,O
173,experience,I-EXP
173,.,O
174,Specialized,O
174,in,O
174,geriatric,B-SKILL
174,care,I-SKILL
174,and,O
174,diabetic,B-SKILL
174,care,I-SKILL
174,with,O
174,a,O
174,focus,O
174,on,O
174,oncology,B-SKILL
174,nursing,I-SKILL
174,.,O
175,Experienced,O
175,in,O
175,healthcare,B-SKILL
175,policy,I-SKILL
175,and,O
175,medical,B-SKILL
175,ethics,I-SKILL
175,with,O
175,a,O
175,focus,O
175,on,O
175,patient,B-SKILL
175,safety,I-SKILL
175,.,O
176,Skilled,B-SKILL
176,in,O
176,surgical,B-SKILL
176,assistance,I-SKILL
176,and,O
176,operating,B-SKILL
176,room,I-SKILL
176,protocols,I-SKILL
176,for,O
176,advanced,B-SKILL
176,cardiac,I-SKILL
176,life,I-SKILL
176,support,I-SKILL
176,procedures,I-SKILL
176,.,O
177,Proficient,B-SKILL
177,in,O
177,telemedicine,B-SKILL
177,and,O
177,health,B-SKILL
177,informatics,I-SKILL
177,with,O
177,expertise,O
177,in,O
177,quality,B-SKILL
177,improvement,I-SKILL
177,.,O
178,Knowledgeable,O
178,in,O
178,laboratory,B-SKILL
178,testing,I-SKILL
178,and,O
178,blood,B-SKILL
178,collection,I-SKILL
178,with,O
178,a,O
178,strong,O
178,background,O
178,in,O
178,epidemiology,B-SKILL
178,.,O
179,Specialized,O
179,in,O
179,speech,B-SKILL
179,therapy,I-SKILL
179,and,O
179,rehabilitation,B-SKILL
179,techniques,I-SKILL
179,for,O
179,post/O-stroke,O
179,patients,O
179,.,O
180,Experienced,O
180,in,O
180,mental,B-SKILL
180,health,I-SKILL
180,counseling,I-SKILL
180,and,O
180,psychiatric,B-SKILL
180,nursing,I-SKILL
180,with,O
180,a,O
180,focus,O
180,on,O
180,rehabilitation,B-SKILL
180,therapy,I-SKILL
180,.,O
181,Skilled,B-SKILL
181,in,O
181,radiology,B-SKILL
181,procedures,I-SKILL
181,and,O
181,diagnostic,B-SKILL
181,imaging,I-SKILL
181,with,O
181,a,O
181,strong,O
181,background,O
181,in,O
181,pathology,B-SKILL
181,.,O
182,Proficient,B-SKILL
182,in,O
182,healthcare,B-SKILL
182,data,I-SKILL
182,analysis,I-SKILL
182,and,O
182,electronic,B-SKILL
182,health,I-SKILL
182,records,I-SKILL
182,management,I-SKILL
182,for,O
182,over,O
182,4,B-EXP
182,years,I-EXP
182,.,O
183,Knowledgeable,O
183,in,O
183,pharmacology,B-SKILL
183,and,O
183,medication,B-SKILL
183,administration,I-SKILL
183,with,O
183,expertise,O
183,in,O
183,IV,B-SKILL
183,therapy,I-SKILL
183,.,O
184,Specialized,O
184,in,O
184,public,B-SKILL
184,health,I-SKILL
184,promotion,I-SKILL
184,and,O
184,nutrition,B-SKILL
184,counseling,I-SKILL
184,for,O
184,chronic,B-SKILL
184,disease,I-SKILL
184,management,I-SKILL
184,.,O
185,Experienced,O
185,in,O
185,obstetrics,B-SKILL
185,and,O
185,gynecology,B-SKILL
185,with,O
185,4,B-EXP
185,years,I-EXP
185,of,O
185,experience,I-EXP
185,.,O
186,Skilled,B-SKILL
186,in,O
186,geriatric,B-SKILL
186,care,I-SKILL
186,and,O
186,diabetic,B-SKILL
186,care,I-SKILL
186,with,O
186,a,O
186,focus,O
186,on,O
186,oncology,B-SKILL
186,nursing,I-SKILL
186,.,O
187,Proficient,B-SKILL
187,in,O
187,healthcare,B-SKILL
187,policy,I-SKILL
187,and,O
187,medical,B-SKILL
187,ethics,I-SKILL
187,with,O
187,a,O
187,focus,O
187,on,O
187,patient,B-SKILL
187,safety,I-SKILL
187,.,O
188,Specialized,O
188,in,O
188,surgical,B-SKILL
188,assistance,I-SKILL
188,and,O
188,operating,B-SKILL
188,room,I-SKILL
188,protocols,I-SKILL
188,for,O
188,advanced,B-SKILL
188,cardiac,I-SKILL
188,life,I-SKILL
188,support,I-SKILL
188,procedures,I-SKILL
188,.,O
189,Experienced,O
189,in,O
189,telemedicine,B-SKILL
189,and,O
189,health,B-SKILL
189,informatics,I-SKILL
189,with,O
189,expertise,O
189,in,O
189,quality,B-SKILL
189,improvement,I-SKILL
189,.,O
190,Knowledgeable,O
190,in,O
190,laboratory,B-SKILL
190,testing,I-SKILL
190,and,O
190,blood,B-SKILL
190,collection,I-SKILL
190,with,O
190,a,O
190,strong,O
190,background,O
190,in,O
190,epidemiology,B-SKILL
190,.,O
191,Skilled,B-SKILL
191,in,O
191,speech,B-SKILL
191,therapy,I-SKILL
191,and,O
191,rehabilitation,B-SKILL
191,techniques,I-SKILL
191,for,O
191,post/O-stroke,O
191,patients,O
191,.,O
192,Proficient,B-SKILL
192,in,O
192,mental,B-SKILL
192,health,I-SKILL
192,counseling,I-SKILL
192,and,O
192,psychiatric,B-SKILL
192,nursing,I-SKILL
192,with,O
192,a,O
192,focus,O
192,on,O
192,rehabilitation,B-SKILL
192,therapy,I-SKILL
192,.,O
193,Specialized,O
193,in,O
193,radiology,B-SKILL
193,procedures,I-SKILL
193,and,O
193,diagnostic,B-SKILL
193,imaging,I-SKILL
193,with,O
193,a,O
193,strong,O
193,background,O
193,in,O
193,pathology,B-SKILL
193,.,O
194,Experienced,O
194,in,O
194,healthcare,B-SKILL
194,data,I-SKILL
194,analysis,I-SKILL
194,and,O
194,electronic,B-SKILL
194,health,I-SKILL
194,records,I-SKILL
194,management,I-SKILL
194,for,O
194,over,O
194,4,B-EXP
194,years,I-EXP
194,.,O
195,Knowledgeable,O
195,in,O
195,pharmacology,B-SKILL
195,and,O
195,medication,B-SKILL
195,administration,I-SKILL
195,with,O
195,expertise,O
195,in,O
195,IV,B-SKILL
195,therapy,I-SKILL
195,.,O
196,Skilled,B-SKILL
196,in,O
196,public,B-SKILL
196,health,I-SKILL
196,promotion,I-SKILL
196,and,O
196,nutrition,B-SKILL
196,counseling,I-SKILL
196,for,O
196,chronic,B-SKILL
196,disease,I-SKILL
196,management,I-SKILL
196,.,O
197,Proficient,B-SKILL
197,in,O
197,obstetrics,B-SKILL
197,and,O
197,gynecology,B-SKILL
197,with,O
197,4,B-EXP
197,years,I-EXP
197,of,O
197,experience,I-EXP
197,.,O
198,Specialized,O
198,in,O
198,geriatric,B-SKILL
198,care,I-SKILL
198,and,O
198,diabetic,B-SKILL
198,care,I-SKILL
198,with,O
198,a,O
198,focus,O
198,on,O
198,oncology,B-SKILL
198,nursing,I-SKILL
198,.,O
199,Experienced,O
199,in,O
199,healthcare,B-SKILL
199,policy,I-SKILL
199,and,O
199,medical,B-SKILL
199,ethics,I-SKILL
199,with,O
199,a,O
199,focus,O
199,on,O
199,patient,B-SKILL
199,safety,I-SKILL
199,.,O
200,Skilled,B-SKILL
200,in,O
200,surgical,B-SKILL
200,assistance,I-SKILL
200,and,O
200,operating,B-SKILL
200,room,I-SKILL
200,protocols,I-SKILL
200,for,O
200,advanced,B-SKILL
200,cardiac,I-SKILL
200,life,I-SKILL
200,support,I-SKILL
200,procedures,I-SKILL
200,.,O
201,Provided,O
201,advanced,B-SKILL
201,wound,I-SKILL
201,care,I-SKILL
201,and,O
201,assisted,O
201,in,O
201,surgical,B-SKILL
201,procedures,I-SKILL
201,.,O
202,Utilized,O
202,electronic,B-SKILL
202,health,I-SKILL
202,records,I-SKILL
202,to,O
202,monitor,O
202,patient,B-SKILL
202,vital,I-SKILL
202,signs,I-SKILL
202,and,O
202,track,O
202,medication,B-SKILL
202,administration,I-SKILL
202,.,O
203,Collaborated,O
203,with,O
203,the,O
203,radiology,B-SKILL
203,team,I-SKILL
203,to,O
203,perform,O
203,diagnostic,B-SKILL
203,imaging,I-SKILL
203,tests,I-SKILL
203,on,O
203,oncology,B-SKILL
203,patients,I-SKILL
203,.,O
204,Implemented,O
204,infection,B-SKILL
204,control,I-SKILL
204,protocols,I-SKILL
204,and,O
204,ensured,O
204,HIPAA,B-SKILL
204,compliance,I-SKILL
204,during,O
204,patient,B-SKILL
204,care,I-SKILL
204,.,O
205,Conducted,O
205,health,B-SKILL
205,education,I-SKILL
205,sessions,I-SKILL
205,for,O
205,chronic,B-SKILL
205,disease,I-SKILL
205,management,I-SKILL
205,and,O
205,nutrition,B-SKILL
205,counseling,I-SKILL
205,.,O
206,Assisted,O
206,in,O
206,the,O
206,rehabilitation,B-SKILL
206,of,O
206,patients,B-SKILL
206,through,O
206,physical,B-SKILL
206,therapy,I-SKILL
206,and,O
206,occupational,B-SKILL
206,therapy,I-SKILL
206,techniques,I-SKILL
206,.,O
207,Performed,O
207,blood,B-SKILL
207,collection,I-SKILL
207,and,O
207,laboratory,B-SKILL
207,testing,I-SKILL
207,to,O
207,support,O
207,clinical,B-SKILL
207,research,I-SKILL
207,studies,I-SKILL
207,.,O
208,Managed,O
208,patient,B-SKILL
208,data,I-SKILL
208,using,O
208,healthcare,B-SKILL
208,data,I-SKILL
208,analytics,I-SKILL
208,tools,O
208,and,O
208,ensured,O
208,quality,B-SKILL
208,improvement,I-SKILL
208,in,O
208,healthcare,B-SKILL
208,delivery,I-SKILL
208,.,O
209,Coordinated,O
209,care,O
209,for,O
209,pediatric,B-SKILL
209,patients,I-SKILL
209,including,O
209,oncology,B-SKILL
209,treatments,I-SKILL
209,and,O
209,mental,B-SKILL
209,health,I-SKILL
209,counseling,I-SKILL
209,.,O
210,Utilized,O
210,healthcare,B-SKILL
210,CRM,I-SKILL
210,systems,I-SKILL
210,to,O
210,manage,O
210,patient,B-SKILL
210,appointments,I-SKILL
210,and,O
210,surgical,B-SKILL
210,assistance,I-SKILL
210,schedules,I-SKILL
210,.,O
211,Implemented,O
211,telemedicine,B-SKILL
211,platforms,I-SKILL
211,for,O
211,remote,O
211,patient,B-SKILL
211,consultations,I-SKILL
211,and,O
211,follow-up,O
211,care,O
211,sessions,I-SKILL
211,.,O
212,Provided,O
212,basic,B-SKILL
212,life,I-SKILL
212,support,I-SKILL
212,and,O
212,CPR,B-SKILL
212,in,O
212,emergency,B-SKILL
212,response,I-SKILL
212,situations,I-SKILL
212,.,O
213,Conducted,O
213,oncology,B-SKILL
213,nursing,I-SKILL
213,assessments,I-SKILL
213,and,O
213,administered,O
213,IV,B-SKILL
213,therapy,I-SKILL
213,treatments,I-SKILL
213,for,O
213,cancer,B-SKILL
213,patients,I-SKILL
213,.,O
214,Managed,O
214,healthcare,B-SKILL
214,policy,I-SKILL
214,development,I-SKILL
214,projects,I-SKILL
214,and,O
214,ensured,O
214,compliance,O
214,with,O
214,medical,B-SKILL
214,ethics,I-SKILL
214,standards,I-SKILL
214,.,O
215,Assisted,O
215,in,O
215,surgical,B-SKILL
215,procedures,I-SKILL
215,by,O
215,maintaining,O
215,sterile,O
215,protocols,O
215,and,O
215,providing,O
215,surgical,B-SKILL
215,instruments,I-SKILL
215,as,O
215,needed,O
215,.,O
216,Monitored,O
216,patient,B-SKILL
216,glucose,I-SKILL
216,levels,I-SKILL
216,using,O
216,a,O
216,glucometer,O
216,and,O
216,adjusted,O
216,medication,B-SKILL
216,dosages,I-SKILL
216,accordingly,O
216,.,O
217,Documented,O
217,patient,B-SKILL
217,health,I-SKILL
217,assessments,I-SKILL
217,and,O
217,medication,B-SKILL
217,administration,I-SKILL
217,details,I-SKILL
217,in,O
217,electronic,B-SKILL
217,health,I-SKILL
217,records,I-SKILL
217,.,O
218,Engaged,O
218,in,O
218,public,B-SKILL
218,health,I-SKILL
218,promotion,I-SKILL
218,campaigns,I-SKILL
218,and,O
218,chronic,B-SKILL
218,disease,I-SKILL
218,management,I-SKILL
218,initiatives,I-SKILL
218,.,O
219,Utilized,O
219,the,O
219,ECG,B-SKILL
219,machine,I-SKILL
219,to,O
219,monitor,O
219,cardiac,B-SKILL
219,activity,I-SKILL
219,during,O
219,patient,B-SKILL
219,exams,I-SKILL
219,and,O
219,stress,B-SKILL
219,tests,I-SKILL
219,.,O
220,Assisted,O
220,in,O
220,the,O
220,operation,O
220,of,O
220,a,O
220,ventilator,O
220,for,O
220,patients,B-SKILL
220,requiring,O
220,respiratory,B-SKILL
220,support,I-SKILL
220,in,O
220,the,O
220,ICU,I-SKILL
220,.,O
221,Provided,O
221,mental,B-SKILL
221,health,I-SKILL
221,counseling,I-SKILL
221,to,O
221,patients,B-SKILL
221,undergoing,O
221,psychiatric,B-SKILL
221,treatment,I-SKILL
221,and,O
221,therapy,I-SKILL
221,sessions,I-SKILL
221,.,O
222,Conducted,O
222,laboratory,B-SKILL
222,tests,I-SKILL
222,including,O
222,blood,B-SKILL
222,collection,I-SKILL
222,and,O
222,diagnostic,B-SKILL
222,imaging,I-SKILL
222,procedures,I-SKILL
222,as,O
222,part,O
222,of,O
222,patient,B-SKILL
222,care,I-SKILL
222,.,O
223,Managed,O
223,radiology,B-SKILL
223,scheduling,I-SKILL
223,and,O
223,coordinated,O
223,with,O
223,patients,B-SKILL
223,for,O
223,diagnostic,B-SKILL
223,imaging,I-SKILL
223,appointments,I-SKILL
223,.,O
224,Assisted,O
224,in,O
224,the,O
224,delivery,O
224,of,O
224,obstetrics,B-SKILL
224,and,O
224,gynecology,B-SKILL
224,care,I-SKILL
224,for,O
224,pregnant,B-SKILL
224,patients,I-SKILL
224,in,O
224,the,O
224,maternity,I-SKILL
224,ward,I-SKILL
224,.,O
225,Provided,O
225,nursing,B-SKILL
225,care,I-SKILL
225,for,O
225,geriatric,B-SKILL
225,patients,I-SKILL
225,including,O
225,rehabilitation,B-SKILL
225,techniques,I-SKILL
225,and,O
225,medication,B-SKILL
225,management,I-SKILL
225,.,O
226,Utilized,O
226,an,O
226,MRI,B-SKILL
226,scanner,I-SKILL
226,to,O
226,conduct,O
226,diagnostic,B-SKILL
226,imaging,I-SKILL
226,tests,I-SKILL
226,for,O
226,patients,B-SKILL
226,with,O
226,neurological,B-SKILL
226,disorders,I-SKILL
226,.,O
227,Performed,O
227,ultrasound,B-SKILL
227,scans,I-SKILL
227,to,O
227,monitor,O
227,fetal,B-SKILL
227,development,I-SKILL
227,during,O
227,obstetrics,B-SKILL
227,appointments,I-SKILL
227,and,O
227,gynecology,B-SKILL
227,procedures,I-SKILL
227,.,O
228,Managed,O
228,healthcare,B-SKILL
228,data,I-SKILL
228,analytics,I-SKILL
228,projects,I-SKILL
228,to,O
228,improve,O
228,patient,B-SKILL
228,outcomes,I-SKILL
228,and,O
228,enhance,O
228,healthcare,B-SKILL
228,services,I-SKILL
228,.,O
229,Developed,O
229,and,O
229,implemented,O
229,healthcare,B-SKILL
229,quality,I-SKILL
229,improvement,I-SKILL
229,initiatives,I-SKILL
229,to,O
229,enhance,O
229,patient,B-SKILL
229,safety,I-SKILL
229,and,O
229,satisfaction,I-SKILL
229,.,O
230,Utilized,O
230,a,O
230,laparoscope,O
230,during,O
230,surgical,B-SKILL
230,procedures,I-SKILL
230,to,O
230,assist,O
230,in,O
230,minimally,O
230,invasive,O
230,surgeries,I-SKILL
230,and,O
230,endoscopic,B-SKILL
230,examinations,I-SKILL
230,.,O
231,Managed,O
231,a,O
231,surgical,B-SKILL
231,microscope,I-SKILL
231,to,O
231,provide,O
231,precise,O
231,visualization,O
231,during,O
231,complex,B-SKILL
231,surgeries,I-SKILL
231,and,O
231,operations,I-SKILL
231,.,O
232,Coordinated,O
232,surgical,B-SKILL
232,assistance,I-SKILL
232,by,O
232,preparing,O
232,operating,B-SKILL
232,room,I-SKILL
232,protocols,I-SKILL
232,and,O
232,assisting,O
232,surgeons,B-SKILL
232,during,O
232,procedures,I-SKILL
232,.,O
233,Utilized,O
233,robotic,B-SKILL
233,surgery,I-SKILL
233,systems,I-SKILL
233,for,O
233,minimally,O
233,invasive,O
233,procedures,I-SKILL
233,and,O
233,performed,O
233,telemedicine,B-SKILL
233,consultations,I-SKILL
233,.,O
234,Managed,O
234,healthcare,B-SKILL
234,CRM,I-SKILL
234,systems,I-SKILL
234,to,O
234,optimize,O
234,patient,B-SKILL
234,scheduling,I-SKILL
234,and,O
234,streamline,O
234,healthcare,B-SKILL
234,services,I-SKILL
234,.,O
235,Assisted,O
235,in,O
235,healthcare,B-SKILL
235,data,I-SKILL
235,analysis,I-SKILL
235,projects,I-SKILL
235,to,O
235,derive,O
235,insights,O
235,for,O
235,evidence-based,B-SKILL
235,practice,I-SKILL
235,and,O
235,patient,B-SKILL
235,care,I-SKILL
235,improvement,I-SKILL
235,.,O
236,Provided,O
236,patient,B-SKILL
236,education,I-SKILL
236,on,O
236,chronic,B-SKILL
236,disease,I-SKILL
236,management,I-SKILL
236,strategies,I-SKILL
236,and,O
236,preventive,O
236,healthcare,B-SKILL
236,measures,I-SKILL
236,.,O
237,Engaged,O
237,in,O
237,healthcare,B-SKILL
237,policy,I-SKILL
237,discussions,I-SKILL
237,and,O
237,initiatives,I-SKILL
237,for,O
237,improving,O
237,healthcare,B-SKILL
237,delivery,I-SKILL
237,and,O
237,accessibility,I-SKILL
237,.,O
238,Assisted,O
238,in,O
238,medical,B-SKILL
238,imaging,I-SKILL
238,procedures,I-SKILL
238,by,O
238,preparing,O
238,patients,B-SKILL
238,and,O
238,positioning,O
238,them,O
238,for,O
238,X-ray,B-SKILL
238,scans,I-SKILL
238,and,O
238,CT,B-SKILL
238,scans,I-SKILL
238,.,O
239,Managed,O
239,pharmacy,B-SKILL
239,inventory,I-SKILL
239,and,O
239,medication,B-SKILL
239,dispensing,I-SKILL
239,to,O
239,ensure,O
239,patient,B-SKILL
239,safety,I-SKILL
239,and,O
239,compliance,O
239,with,O
239,healthcare,B-SKILL
239,regulations,I-SKILL
239,.,O
240,Implemented,O
240,healthcare,B-SKILL
240,informatics,I-SKILL
240,projects,I-SKILL
240,to,O
240,enhance,O
240,electronic,B-SKILL
240,health,I-SKILL
240,record,I-SKILL
240,management,I-SKILL
240,and,O
240,data,O
240,analytics,I-SKILL
240,.,O
241,Coordinated,O
241,outpatient,B-SKILL
241,care,I-SKILL
241,services,I-SKILL
241,including,O
241,medical,B-SKILL
241,coding,I-SKILL
241,and,O
241,patient,B-SKILL
241,education,I-SKILL
241,for,O
241,preventive,O
241,healthcare,B-SKILL
241,measures,I-SKILL
241,.,O
242,Managed,O
242,infection,B-SKILL
242,control,I-SKILL
242,procedures,I-SKILL
242,and,O
242,protocols,I-SKILL
242,to,O
242,safeguard,O
242,patient,B-SKILL
242,health,I-SKILL
242,and,O
242,ensure,O
242,a,O
242,clean,O
242,healthcare,B-SKILL
242,environment,I-SKILL
242,.,O
243,Assisted,O
243,in,O
243,emergency,B-SKILL
243,medical,I-SKILL
243,services,I-SKILL
243,by,O
243,providing,O
243,basic,B-SKILL
243,life,I-SKILL
243,support,I-SKILL
243,and,O
243,facilitating,O
243,patient,B-SKILL
243,transportation,I-SKILL
243,to,O
243,the,O
243,hospital,I-SKILL
243,.,O
244,Provided,O
244,nursing,B-SKILL
244,care,I-SKILL
244,for,O
244,pediatric,B-SKILL
244,patients,I-SKILL
244,including,O
244,medication,B-SKILL
244,administration,I-SKILL
244,and,O
244,pediatric,B-SKILL
244,procedures,I-SKILL
244,.,O
245,Documented,O
245,patient,B-SKILL
